Date,p.1,p.2,p.3,p.4,p.5,p.6,p.7,p.8,p.9,evap.1,evap.2,evap.3,evap.4,evap.5,evap.6,evap.7,evap.8,evap.9,diff.1,diff.2,diff.3,diff.4,diff.5,diff.6,diff.7,diff.8,diff.9,sm.1,sm.2,sm.3,sm.4,sm.5,sm.6,sm.7,sm.8,sm.9
2012-01-26,0,0,0,0,0,0,0,0,0,0.1672,0.1627,0.1422,0.1423,0.15,0.1546,0.1523,0.1559,0.141,-0.1672,-0.1627,-0.1422,-0.1423,-0.15,-0.1546,-0.1523,-0.1559,-0.141,0.3978,0.3978,0.4038,0.4038,0.4038,0.4047,0.3923,0.3923,0.352
2012-01-27,0,0,0,0,0,0,0,0,0,0.6927,0.6403,0.6604,0.6586,0.6087,0.7328,0.7709,0.8216,0.6885,-0.6927,-0.6403,-0.6604,-0.6586,-0.6087,-0.7328,-0.7709,-0.8216,-0.6885,0.3551,0.3551,0.3727,0.3727,0.371,0.3472,0.3516,0.3516,0.3181
2012-01-28,1.1641,1.2242,1.2898,1.4045,1.257,0.6886,0.9837,1.1258,0.4973,1.0139,1.0429,1.1945,1.1795,1.0863,1.0582,0.9928,1.0437,0.9239,0.1502,0.1813,0.0953,0.225,0.1707,-0.3696,-0.0091,0.0821,-0.4266,0.3531,0.3531,0.3704,0.3704,0.3703,0.349,0.352,0.352,0.3157
2012-01-29,8.0447,8.1923,8.5038,8.3617,8.0556,7.2905,5.9843,5.5143,7.2085,1.0968,1.0723,1.2095,1.2237,1.377,1.4527,1.5018,1.549,1.4237,6.9479,7.12,7.2943,7.138,6.6786,5.8378,4.4825,3.9653,5.7848,0.3578,0.3578,0.3825,0.3825,0.3791,0.3643,0.3565,0.3565,0.3271
2012-01-30,0,0,0,0,0,0,0,0,0,0.7473,0.7111,0.7491,0.754,0.8175,1.0091,1.004,1.0636,0.971,-0.7473,-0.7111,-0.7491,-0.754,-0.8175,-1.0091,-1.004,-1.0636,-0.971,0.3974,0.3974,0.4483,0.4483,0.4163,0.371,0.3633,0.3633,0.3292
2012-01-31,6.121,7.8589,5.5908,5.405,3.5633,2.4484,1.9565,2.0713,1.7598,0.7325,0.7125,0.772,0.7781,0.8268,0.9428,0.938,1.0057,0.8755,5.3885,7.1464,4.8188,4.6269,2.7365,1.5056,1.0185,1.0656,0.8843,0.351,0.351,0.3728,0.3728,0.3474,0.3282,0.3249,0.3249,0.307
2012-02-01,0.7159,0.8362,0.5028,0.5301,0.317,0,0,0,0,0.7422,0.6804,0.6096,0.6207,0.6338,0.7227,0.6766,0.7061,0.6292,-0.0263,0.1558,-0.1068,-0.0906,-0.3168,-0.7227,-0.6766,-0.7061,-0.6292,0.3397,0.3397,0.3586,0.3586,0.3283,0.3146,0.3142,0.3142,0.298
2012-02-02,0,0,0,0,0,0,0,0,0,0.7592,0.752,0.7619,0.7544,0.6608,0.7104,0.6763,0.6926,0.6585,-0.7592,-0.752,-0.7619,-0.7544,-0.6608,-0.7104,-0.6763,-0.6926,-0.6585,0.3568,0.3568,0.3446,0.3446,0.3292,0.3205,0.3237,0.3237,0.3074
2012-02-03,0,0,0,0,0,0,0,0,0,0.9624,0.9019,0.8709,0.8714,0.8155,0.8546,0.7965,0.8173,0.7789,-0.9624,-0.9019,-0.8709,-0.8714,-0.8155,-0.8546,-0.7965,-0.8173,-0.7789,0.3515,0.3515,0.3317,0.3317,0.3196,0.3132,0.3275,0.3275,0.3025
2012-02-04,0,0,0,0,0,0,0,0,0,1.236,1.1675,1.1239,1.1242,1.043,1.0629,0.9145,0.9309,0.8997,-1.236,-1.1675,-1.1239,-1.1242,-1.043,-1.0629,-0.9145,-0.9309,-0.8997,0.3479,0.3479,0.3285,0.3285,0.317,0.3105,0.3254,0.3254,0.2981
2012-02-05,0,0,0,0,0,0,0,0,0,1.0448,0.9943,0.9701,0.9615,0.844,0.8596,0.7592,0.7695,0.773,-1.0448,-0.9943,-0.9701,-0.9615,-0.844,-0.8596,-0.7592,-0.7695,-0.773,0.3451,0.3451,0.3254,0.3254,0.3133,0.3062,0.3226,0.3226,0.2958
2012-02-06,0,0,0,0,0,0,0,0,0,1.1825,1.1273,1.1165,1.1194,1.06,1.0485,0.8991,0.911,0.9232,-1.1825,-1.1273,-1.1165,-1.1194,-1.06,-1.0485,-0.8991,-0.911,-0.9232,0.3409,0.3409,0.3229,0.3229,0.3108,0.3061,0.3256,0.3256,0.2912
2012-02-07,0,0,0,0,0.2787,0,0.8198,0.9509,0.3607,1.1592,1.0819,1.0429,1.0563,1.0649,1.1185,1.0036,1.0227,0.9924,-1.1592,-1.0819,-1.0429,-1.0563,-0.7862,-1.1185,-0.1838,-0.0718,-0.6317,0.3402,0.3402,0.3206,0.3206,0.3093,0.3029,0.3179,0.3179,0.2936
2012-02-08,1.8035,1.8035,1.4811,1.3116,0.9892,1.4319,0.3935,0.3279,0.6066,1.2255,1.1918,1.2258,1.2094,1.038,0.9497,0.6993,0.7002,0.7056,0.578,0.6117,0.2553,0.1022,-0.0488,0.4822,-0.3058,-0.3723,-0.099,0.3374,0.3374,0.3171,0.3171,0.3055,0.2985,0.3139,0.3139,0.2891
2012-02-09,1.5412,1.5138,1.5029,1.2625,1.727,1.7161,0.3115,0.2951,0.5465,1.1369,1.1052,1.1371,1.1476,1.1688,1.1455,1.0058,1.0088,1.033,0.4043,0.4086,0.3658,0.1149,0.5582,0.5706,-0.6943,-0.7137,-0.4865,0.3349,0.3349,0.3157,0.3157,0.3028,0.2955,0.31,0.31,0.2864
2012-02-10,3.8857,3.5086,4.4377,4.6235,3.9568,5.1318,5.5143,5.1536,6.7385,0.7729,0.7535,0.7253,0.7387,0.803,0.7991,0.6918,0.7062,0.6934,3.1128,2.7551,3.7124,3.8848,3.1538,4.3327,4.8225,4.4474,6.0451,0.3314,0.3314,0.3155,0.3155,0.3022,0.2945,0.3079,0.3079,0.2856
2012-02-11,1.3608,1.727,1.0165,0.869,0.7542,0.47,0.2951,0,0.6504,0.5546,0.5241,0.4786,0.4906,0.5423,0.585,0.5565,0.5802,0.5138,0.8062,1.2029,0.5379,0.3784,0.2119,-0.115,-0.2614,-0.5802,0.1366,0.3251,0.3251,0.3105,0.3105,0.2992,0.2921,0.305,0.305,0.2836
2012-02-12,0.7979,0.8034,0.5738,0.4044,0,0,0,0,0,0.7074,0.6939,0.7446,0.7585,0.8288,0.9081,0.9368,0.9605,0.9179,0.0905,0.1095,-0.1708,-0.3541,-0.8288,-0.9081,-0.9368,-0.9605,-0.9179,0.3284,0.3284,0.317,0.317,0.3073,0.3015,0.3198,0.3198,0.2989
2012-02-13,0.6777,1.0602,0.5411,0.5793,0.6066,0.4099,0.2951,0.317,0.2678,0.7051,0.6636,0.6473,0.6644,0.7793,0.832,0.7939,0.8136,0.752,-0.0274,0.3966,-0.1062,-0.0851,-0.1727,-0.4221,-0.4988,-0.4966,-0.4842,0.3244,0.3244,0.3149,0.3149,0.304,0.2974,0.3133,0.3133,0.2918
2012-02-14,0.4809,0.7979,0.3006,0.2951,0,0,0,0,0,0.6168,0.5926,0.6088,0.6221,0.703,0.7988,0.8123,0.8348,0.7761,-0.1359,0.2053,-0.3082,-0.327,-0.703,-0.7988,-0.8123,-0.8348,-0.7761,0.319,0.319,0.3106,0.3106,0.3003,0.2942,0.3138,0.3138,0.2901
2012-02-15,0,0,0,0,0,0,0,0,0,0.7633,0.7317,0.737,0.7409,0.7272,0.8049,0.8128,0.8466,0.7743,-0.7633,-0.7317,-0.737,-0.7409,-0.7272,-0.8049,-0.8128,-0.8466,-0.7743,0.3182,0.3182,0.3097,0.3097,0.2989,0.2923,0.3153,0.3153,0.2882
2012-02-16,0.9673,2.0713,0.5028,0.4263,0,0,0,0,0,1.2911,1.2663,1.3216,1.3185,1.254,1.2762,1.2034,1.2338,1.1496,-0.3238,0.805,-0.8188,-0.8922,-1.254,-1.2762,-1.2034,-1.2338,-1.1496,0.3191,0.3191,0.3136,0.3136,0.3034,0.2979,0.3112,0.3112,0.2921
2012-02-17,4.9022,6.1592,4.1699,3.8693,3.443,3.5305,3.5687,3.2026,5.1482,0.9167,0.9131,1.0029,1.013,1.0989,1.11,1.0384,1.0497,1.0182,3.9855,5.2461,3.167,2.8563,2.3441,2.4205,2.5303,2.1529,4.13,0.3154,0.3154,0.3095,0.3095,0.2978,0.2906,0.3119,0.3119,0.2873
2012-02-18,0,0,0,0,0,0,0,0,0,0.7726,0.7396,0.7875,0.8144,1.0214,1.1507,1.1717,1.2162,1.1162,-0.7726,-0.7396,-0.7875,-0.8144,-1.0214,-1.1507,-1.1717,-1.2162,-1.1162,0.3189,0.3189,0.313,0.313,0.2994,0.2903,0.3097,0.3097,0.2854
2012-02-19,0,0,0,0,0,0,2.3773,2.5413,1.3663,0.9796,0.9356,1.0209,1.0408,1.1665,1.3283,1.4159,1.4651,1.3584,-0.9796,-0.9356,-1.0209,-1.0408,-1.1665,-1.3283,0.9614,1.0762,0.0079,0.3188,0.3188,0.3095,0.3095,0.2969,0.2878,0.3078,0.3078,0.2806
2012-02-20,14.6193,19.0406,12.9852,12.5316,10.0504,10.7991,5.9188,6.1975,5.405,1.1389,1.1425,1.2641,1.2679,1.2923,1.3293,1.3242,1.3693,1.2674,13.4804,17.8981,11.7211,11.2637,8.7581,9.4698,4.5946,4.8282,4.1376,0.3177,0.3177,0.3058,0.3058,0.2928,0.2845,0.3057,0.3057,0.2785
2012-02-21,3.3884,6.4981,2.1697,2.2243,1.8418,1.563,1.257,1.4483,0.6668,1.2098,1.1869,1.391,1.4293,1.8016,1.9007,1.9701,1.9856,1.9615,2.1786,5.3112,0.7787,0.795,0.0402,-0.3377,-0.7131,-0.5373,-1.2947,0.323,0.323,0.3128,0.3128,0.3005,0.2912,0.3148,0.3148,0.2821
2012-02-22,0,0,0,0,0,0,0,0,0,0.2613,0.2533,0.2387,0.2377,0.2355,0.2501,0.2624,0.2622,0.3812,-0.2613,-0.2533,-0.2387,-0.2377,-0.2355,-0.2501,-0.2624,-0.2622,-0.3812,0.3506,0.3506,0.3474,0.3474,0.3284,0.3163,0.3271,0.3271,0.299
2012-02-23,1.9675,1.2242,2.3719,2.35,1.328,1.3936,1.1258,1.5029,0,2.2075,2.163,2.3294,2.3551,2.4869,2.6421,2.5776,2.6309,2.4736,-0.24,-0.9388,0.0425,-0.0051,-1.1589,-1.2485,-1.4518,-1.128,-2.4736,0.3314,0.3314,0.3263,0.3263,0.3073,0.2955,0.309,0.309,0.2778
2012-02-24,3.3993,5.7001,2.3992,2.3391,2.0658,2.2571,2.4812,2.2735,3.3829,1.032,1.0433,1.209,1.2214,1.2163,1.2708,1.2128,1.2471,1.1686,2.3673,4.6568,1.1902,1.1177,0.8495,0.9863,1.2684,1.0264,2.2143,0.3226,0.3226,0.3202,0.3202,0.3048,0.2926,0.3057,0.3057,0.2727
2012-02-25,0.5192,0.6722,0.4864,0.4864,0.2623,0,0,0,0,0.6624,0.5741,0.5627,0.6138,0.8347,1.0552,1.0687,1.1158,0.9827,-0.1432,0.0981,-0.0763,-0.1274,-0.5724,-1.0552,-1.0687,-1.1158,-0.9827,0.3266,0.3266,0.3238,0.3238,0.3028,0.2909,0.3064,0.3064,0.2768
2012-02-26,2.82,3.6835,2.6287,2.6123,1.7707,1.574,1.4811,1.5248,1.3882,0.8655,0.8015,0.7914,0.8124,0.8597,0.9952,0.9533,1.0135,0.8465,1.9545,2.882,1.8373,1.7999,0.911,0.5788,0.5278,0.5113,0.5417,0.3296,0.3296,0.3251,0.3251,0.3126,0.3051,0.3214,0.3214,0.294
2012-02-27,5.0826,5.3886,4.6071,4.465,3.0386,3.3775,2.6014,2.9894,1.2788,0.9435,0.913,0.9178,0.9169,0.902,0.974,0.9971,1.029,0.9874,4.1391,4.4756,3.6893,3.5481,2.1366,2.4035,1.6043,1.9604,0.2914,0.34,0.34,0.3323,0.3323,0.3153,0.304,0.3198,0.3198,0.2909
2012-02-28,16.7179,16.1878,14.5974,13.6301,16.379,13.2093,9.5367,8.7606,10.9522,1.1867,1.1573,1.1847,1.1811,1.1527,1.1881,1.1377,1.1554,1.1033,15.5312,15.0305,13.4127,12.449,15.2263,12.0212,8.399,7.6052,9.8489,0.3523,0.3523,0.3488,0.3488,0.33,0.3151,0.3352,0.3352,0.298
2012-02-29,1.7871,1.2952,2.0057,1.8745,1.3499,0.3279,0,0,0,0.4663,0.4549,0.4293,0.4276,0.4317,0.5029,0.5704,0.5833,0.5669,1.3208,0.8403,1.5764,1.4469,0.9182,-0.175,-0.5704,-0.5833,-0.5669,0.3539,0.3539,0.3531,0.3531,0.3323,0.3163,0.338,0.338,0.2967
2012-03-01,0,0,0,0,0,0,0,0,0,0.894,0.8519,0.8417,0.8357,0.8371,0.9906,1.0693,1.0988,1.0329,-0.894,-0.8519,-0.8417,-0.8357,-0.8371,-0.9906,-1.0693,-1.0988,-1.0329,0.3831,0.3831,0.3845,0.3845,0.3565,0.3315,0.3556,0.3556,0.294
2012-03-02,1.2952,1.5248,0.858,0.7159,0.5411,0,0,0,0,1.5954,1.5874,1.8068,1.8304,2.1637,2.3245,2.4164,2.4295,2.3929,-0.3002,-0.0626,-0.9488,-1.1145,-1.6226,-2.3245,-2.4164,-2.4295,-2.3929,0.4076,0.4076,0.3918,0.3918,0.3536,0.3247,0.3539,0.3539,0.2838
2012-03-03,0,0,0,0,0,0,0,0,0,1.6544,1.6148,1.8334,1.8527,2.1372,2.3467,2.5213,2.5606,2.4545,-1.6544,-1.6148,-1.8334,-1.8527,-2.1372,-2.3467,-2.5213,-2.5606,-2.4545,0.4122,0.4122,0.4096,0.4096,0.3563,0.3229,0.3485,0.3485,0.279
2012-03-04,2.6615,1.9347,3.4758,3.5961,4.5634,5.2684,3.9896,4.4814,2.4265,1.7656,1.7194,1.779,1.7721,1.7858,1.9379,1.9866,2.0191,1.9438,0.8959,0.2153,1.6968,1.824,2.7776,3.3305,2.003,2.4623,0.4827,0.3561,0.3561,0.373,0.373,0.3272,0.3067,0.3181,0.3181,0.2752
2012-03-05,1.3007,1.1149,1.2297,1.0712,0.9072,0.5684,0.5083,0.6285,0,0.7684,0.704,0.6078,0.6037,0.5377,0.6952,0.7148,0.7487,0.6674,0.5323,0.4109,0.6219,0.4675,0.3695,-0.1268,-0.2065,-0.1202,-0.6674,0.3332,0.3332,0.3349,0.3349,0.3128,0.2981,0.3107,0.3107,0.2707
2012-03-06,0,0,0,0,0,0,0,0,0,1.3525,1.3522,1.4435,1.442,1.4842,1.6823,1.7549,1.7871,1.7474,-1.3525,-1.3522,-1.4435,-1.442,-1.4842,-1.6823,-1.7549,-1.7871,-1.7474,0.3339,0.3339,0.3311,0.3311,0.3128,0.2994,0.3128,0.3128,0.2739
2012-03-07,0,0,0,0,0,0,0,0,0,2.4873,2.4563,2.604,2.6015,2.6183,2.6793,2.5984,2.6106,2.5662,-2.4873,-2.4563,-2.604,-2.6015,-2.6183,-2.6793,-2.5984,-2.6106,-2.5662,0.3202,0.3202,0.3189,0.3189,0.3023,0.2899,0.3044,0.3044,0.2665
2012-03-08,0,0,0,0,0,0,0,0,0,2.8536,2.8306,2.9307,2.927,2.9157,2.9361,2.7141,2.7289,2.6723,-2.8536,-2.8306,-2.9307,-2.927,-2.9157,-2.9361,-2.7141,-2.7289,-2.6723,0.3132,0.3132,0.3135,0.3135,0.2973,0.2859,0.3006,0.3006,0.2599
2012-03-09,0,0,0,0,0,0,0,0,0,2.3739,2.3396,2.4264,2.4204,2.4212,2.5436,2.5169,2.5531,2.4693,-2.3739,-2.3396,-2.4264,-2.4204,-2.4212,-2.5436,-2.5169,-2.5531,-2.4693,0.3114,0.3114,0.3118,0.3118,0.2932,0.2811,0.2975,0.2975,0.2567
2012-03-10,6.192,6.5855,5.6783,5.5417,6.5308,6.345,5.886,5.6182,6.6565,1.6752,1.6452,1.8118,1.8204,1.9727,2.1358,2.2173,2.2484,2.1714,4.5168,4.9403,3.8665,3.7213,4.5581,4.2092,3.6687,3.3698,4.4851,0.3111,0.3111,0.3103,0.3103,0.2902,0.2767,0.2933,0.2933,0.2516
2012-03-11,0.7105,0.7815,0.7105,0.7651,1.3554,1.492,1.7106,1.5302,2.1205,1.6192,1.5626,1.4727,1.4444,1.221,1.4094,1.4353,1.4752,1.4066,-0.9087,-0.7811,-0.7622,-0.6793,0.1344,0.0826,0.2753,0.055,0.7139,0.3128,0.3128,0.3071,0.3071,0.2868,0.2727,0.2907,0.2907,0.246
2012-03-12,4.5634,5.3996,3.9513,3.8092,4.0661,3.3228,2.3391,2.35,2.3664,1.9687,1.9205,1.9965,1.9887,2.0485,2.1782,2.1366,2.167,2.0499,2.5947,3.4791,1.9548,1.8205,2.0176,1.1446,0.2025,0.183,0.3165,0.3445,0.3445,0.3337,0.3337,0.3155,0.3012,0.3117,0.3117,0.2573
